wav_filename,wav_filesize,transcript
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182234.wav,156,cristiano ronaldo alitwaa tuzo ya mchezaji bora wa michuano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182236.wav,156,kuelekea mwishoni mwa msimu alipata ofa ya kujiunga na Arsenal
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182237.wav,225,kabla ya kusafirishwa kwenda kuzikwa katika eneo la makaburi ya watu maarufu Uingereza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182259.wav,148,kilomita sabini na nane Mashariki mwa mji wa Mbeya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182260.wav,171,Kwa mujibu wa katiba ya Jamhuri ya Kidemokrasia ya Kongo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182264.wav,145,Ronaldo aliacha shule akaamua kuwa mchezaji wa mpira
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182302.wav,156,Jamii haijatoa nafasi iliyokuwa wazi kama ilivyo kwa wanaume
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182303.wav,228,Jina la pili alilopewa Ronaldo ni la rais wa Marekani Ronald Reagan
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182304.wav,249,mimi ni mswahili sina kabila au kutaja kabila analojua halitadharaulika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182305.wav,292,Wajerumani walikataa habari za fuvu hili na Waingereza waliamua ya kwamba ilishindikana kulipata
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182344.wav,167,Kitu ambacho ni kigumu ni mchakato mzima kwenye siasa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182346.wav,315,Akajiuliza juu ya desturi nyingi za Kanisa lililoorodhesha matendo yaliyohesabiwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182348.wav,188,Alitoa bunduki mia moja tu na mia mbili zilibaki ghalani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182350.wav,145,tausi anaatamia mayai yake kwa siku ishirini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182387.wav,191,Homa za mara kwa mara moja ya dalili za mwanzo zinazoashiria ugonjwa huo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182388.wav,144,Katika mkoa wa Tanga kuna sehemu ambazo ni maarufu sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182391.wav,116,Akapinga sana Ekaristi na misa kuwa sadaka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182392.wav,199,Tume hiyo ilifanya kazi nzuri sana ikisafiri nchi nzima kukusanya maoni ya wananchi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182446.wav,133,Dhoruba ilikuwa kimbunga ya kaskazini ya kitropiki
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182447.wav,139,Wanaume na wanawake huvaa vikuku vya mbao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182448.wav,251,Ila ukiwakosea makusudi hawana msamaha kabisa na wewe kwa vyovyote vile
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182449.wav,254,Ikiwa mtu anataka kuoa anakatiwa fungu na ilikuwa rahisi kumiliki gari
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182507.wav,190,Jambo la ajabu kwenye gofu hilo wapo nyuki waliojenga kwenye pango
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182509.wav,272,Makengo Kanana wa huko Chome ambaye aliwahi kupigana vita kuu ya kwanza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182511.wav,184,Kuchukua mifugo kutoka makabila mengine ni suala la kudai haki yao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182512.wav,225,michuano ya mwaka huu imechezwa barani ulaya kwenye nchi kumi na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182540.wav,179,Yaani siku wakikosa samamki watakula ugali kwa picha ya samaki
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182541.wav,157,Ziwa tanganyika lilikuwa chini ya utawala wa sultani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182544.wav,243,Walipofika Bagamoyo walipumzika hivyo walifurahi walicheza walikula ndipo likaja jina la bwagamoyo wako
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182567.wav,188,kutokana na ngozi ya ngombe au tairi za gari kulinda nyayo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182568.wav,174,Siku zilezile Warusi walianza kuwashambulia wanajeshi Wajapani huko Uchina
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182569.wav,182,Aliyetawala kwa kipindi cha miaka sita kabla ya kukumbwa na umauti
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182571.wav,186,Sehemu kubwa ya Balkani ilitawaliwa na milki ya Osmani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182572.wav,113,Alikuwa amesaini mkataba na Frederick Lugard
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182598.wav,182,Mto nile unatiririsha maji katika bahari iliyopo kaskazini mashariki mwa afrika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182599.wav,121,pep guardiola anamuheshimu sana marcelo bielsa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182662.wav,142,Mama yake alikuwa anafanya biashara katika soko moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182688.wav,156,nchini ufaransa alitokea kiumbe aliyewaacha watu midomo wazi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182689.wav,122,Uhamiaji kwa sasa unakumbwa na madhila makubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182691.wav,101,muhimili mwingine wa serikali ni mahakama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182693.wav,133,uongozi wa nyerere ulikuwa na manufaa makubwa nchini tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182694.wav,173,Tukienda nchini Jamhuri ya Kidemokrasia ya Congo kuna ziwa Kivu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182735.wav,205,Alishiriki katika kuandika Ilani ya Chama cha Mapinduzi mara nne mfululizo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182737.wav,157,Baadhi ya mafuta hayo ni petroli na yale ya kupikia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182739.wav,127,Kwao mpira una matokeo mawili tu sio matatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182789.wav,248,Hapo wageni hao walikariri kuwa Waha kwa kuchukua neno ha
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182790.wav,116,mchezaji bora wa michuano alitokea ujerumani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182791.wav,248,Historia inatueleza kwamba watu wameanza kulima kwa utaalamu miaka mitatu baada ya kuzaliwa kristo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182859.wav,205,Yani Jammhuri ya Muungano wa Tanzania na Jammhuri ya watu wa Uganda
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182860.wav,274,Kati ya hao kuna wanaocheza Ulaya na kwingineko Jina la Yakub halichomozi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182863.wav,226,Kazi inayompa nafasi kuongoza na kuhudumia wananchi kwa ukaribu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182903.wav,101,raia wengi wa tanzania ni masikini sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182906.wav,294,Takriban watu milioni tatu waliuawa chini ya Amin ama wapinzani wa siasa yake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182907.wav,156,Pamoja na kusimama dhidi ya utumwa waliishi pamoja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182908.wav,197,majangili wanaua simba na chui kupata ngozi zao zenye thamani kubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182946.wav,171,Hasa wale wanaotumia kilimo cha umwagiliaji katika maeneo mbalimbali ya Tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182948.wav,142,Nyama ingawa ni chakula muhimu kwao huliwa kwa nadra
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182949.wav,188,Mnamo tarehe kumi na nne mwezi wa kumi na mbili Barcelona ilimsajili Messi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182950.wav,196,kwa sababu waliiishi katika nchi zilizotunga sheria za kuwabana wakimbizi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182993.wav,263,Baada kustaafu inasemekana yupo jijini Dar es Salaam akiendelea na shughuli zake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182994.wav,116,alichuana vyema na mgombea wa chama cha mapinduzi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182995.wav,161,Alifanikiwa kutetea nadharia yake mnamo mwaka elfu mbili na tisa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182996.wav,156,Kwa hiyo ni sehemu au sekta inayotoa mchango mkubwa kwa jamii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30182997.wav,184,Hupewa mafundisho maalum juu ya mila na desturi na jinsi ya kuishi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183055.wav,188,Wanaakiolojia wamegundua zana za mawe zilizotumika miaka milioni mbili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183057.wav,144,Kila mtu aliipenda kuitazama timu ya pep guardiola
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183058.wav,226,Huwa tayari kwa kutafuta wachumba waliopelekwa katika ngoma iitwayo mwaliko
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183101.wav,115,Hapo ndipo mchagga mmoja alisikika akisema
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183103.wav,230,Majuto ni mjukuu gharama ya kutokufanya chochote ili kubadili hali ya watoto
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183107.wav,142,Beckham ni miongoni mwa wachezaji matajiri zaidi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183137.wav,119,mzee mkapa alileta mikopo kwa wanafunzi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183138.wav,171,Ukikosekana umeme wa uhakika maisha ya wanachi yanakuwa hatarini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183140.wav,107,mikoa mingi ya tanzania ina hali ya joto
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183142.wav,124,watu wengi wanasema hizo ni imani za kishirikina
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183199.wav,173,Wakati tukiambiwa kuwa wanaume wa Kingoni ni watu wa wanawake sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183201.wav,127,barcelona iliwahi kufungwa kwenye uwanja nyumbani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183202.wav,202,Fanya mazoezi kwenye sehemu zenye milima na uongeze uzito
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183257.wav,186,Baadae ilikua ikawa linguafranca ya kibiashara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183259.wav,128,Mlima Pagwe na ule Mlima wa Pingalame
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183260.wav,173,Hutakiwa kumnyonyesha hadi matiti yake yanatengeneza maziwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183305.wav,168,Bila shaka wengi wanaona kuwa uandishi wa habari ni dada mdogo wa fasihi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183306.wav,203,Ili kuendelea kuwamaliza wenzake mwaka huo zilitungwa tuhuma za uongo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183308.wav,151,Bodi ya Wakurugenzi ina wajibu wa kuamua sera za Benki Kuu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183309.wav,110,sokoine alitoa kauli ya kijasiri sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183310.wav,278,Hali hiyo ilijenga chuki kati ya Waafrika na Wajerumani hivyo Wamatumbi walianzisha vita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183354.wav,145,timu ya manchester united inamuheshimu sana george best
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183362.wav,197,Alianza uimbaji akiwa kiongozi wa kwaya ya Saint Mary ya mjini Dodoma
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183416.wav,174,Wakati mzuri wa kutembelea ziwa manyara ni mwezi juni hadi disemba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183417.wav,156,Ibuni Saleh mgombea binafsi alipata kura hamsini na tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183418.wav,139,Ambapo kauli mbiu yake ilikuwa ni kutoa elimu ya uzalendo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183419.wav,136,Mheshimiwa Spika ninaomba kulitaarifu Bunge lako tukufu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183420.wav,182,Wanakuwa tofauti kimaadili na watoto wenzao waliowaacha nyumbani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183454.wav,144,kipaji cha Messi na uwezo binafsi wa kucheza na mpira
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183455.wav,266,Japokuwa Mbatiany alimpa Santeu boksi la Maajabu ambalo lingemwezesha
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183457.wav,163,safari yangu katika siasa imekuwa njia ndefu na yenye tija
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183459.wav,156,Atakubali yeye ale kidogo ili na wewe upate
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183490.wav,165,Mlima Tembwe bila kusahau ile Milima ya Thombe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183491.wav,142,Wakulima hutumia kilimo kwa ajili ya kulima mazao ya biashara na chakula
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183492.wav,161,Alitangaza kustaafu mwezi Mei mwaka elfu mbili na kumi na tatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30183493.wav,219,Makabila hayo ni ya Wabantu wa Ziwa na yanafanana mila na desturi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666217.wav,300,"Kwa jumla, kuna sahani kubwa saba na sahani nyingi ndogondogo."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666220.wav,288,"Hata hivyo, jambo hili linaweza kuwa ni hadithi tu ya mijini."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666225.wav,277,Ni mojawapo wa maeneo bunge matano katika Kaunti ya Nyandarua.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666226.wav,194,Matokeo yalikuwa mara nyingi mabaya kwa wakazi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666262.wav,294,Sklerosisi ya sehemu nyingi pia hutokea sana kwa baadhi ya jamii kuliko zingine.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666267.wav,199,Alijifunza fizikia na kemia huko.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666269.wav,225,Kwa polisi huwa ni silaha kali ya kawaida.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666290.wav,328,"Mtaguso unaweza kufanyika katika ngazi mbalimbali, kuanzia kanda, taifa hadi Mtaguso mkuu wa kimataifa."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666295.wav,142,Pia kuna wasemaji wachache nchini Nigeria.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666297.wav,165,Baada ya dhambi ya asili watu walianza kuzaa.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666299.wav,278,Inatumika pia katika sehemu za Jamhuri ya Kidemokrasia ya Kongo na Chad.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666309.wav,167,"Sasa kuna vitengo vya video, filamu, picha na vitabu."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666310.wav,116,"Mapema, alianza kucheza gitaa."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666311.wav,232,"Bado mtoto alikwenda kuishi jangwani, labda kutokana na kifo cha wazazi."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666312.wav,101,Kuna pia Waislamu na Wayahudi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666313.wav,186,Hatimaye kilianza kutumika katika shule za sekondari za Tanzania na Kenya.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666314.wav,222,Eneo lake ni tambarare bila milima na nusu yake hutumiwa kwa ufugaji wa ng'ombe.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666316.wav,174,Japani ni nchi ya tatu duniani kwa ukubwa wa uchumi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666318.wav,99,Walikuwa na watoto saba.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666333.wav,139,Iko katika kusini mashariki ya Marekani bara.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666334.wav,234,Wamiliki wa watumwa walitoa zawadi kubwa kwa kurudi kwa watumwa wao.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666335.wav,93,Ambao walikuwa mabingwa wa ligi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666336.wav,184,Kata hii ina shule za msingi tatu na shule moja ya sekondari.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666338.wav,156,Alifuata kanuni za Utawa wa Tatu wa Mt.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666339.wav,202,Pangani ni moja ya miji ya kale ya Waswahili kwenye pwani la Bahari Hindi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666340.wav,168,Chanjo hii inapatikana tu kwa mchanganyiko na chanjo nyingine.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666341.wav,176,"katika kemia, fizikia na hisabati kutoka Chuo Kikuu cha Harvard."
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666347.wav,157,Soglo alizaliwa katika familia ya Afro-Brazil.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666350.wav,176,Kwenye pwani ya rasi utalii ni sehemu muhimu ya uchumi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666354.wav,188,Hoteli hii ilikuwa hoteli ya tatu kujengwa katika kipande hicho cha ardhi.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666358.wav,182,Pia kuna wasemaji takriban milioni mbili nje ya Ucheki.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_28666361.wav,213,Kinataja idadi ya vifo katika kundi fulani la watu katika kipindi maalum.
